image_file,gt_category,gt_class_id,gt_group,gt_bbox_x1,gt_bbox_y1,gt_bbox_x2,gt_bbox_y2,gt_area,num_predictions,pred_category,pred_class_id,pred_confidence,pred_bbox_x1,pred_bbox_y1,pred_bbox_x2,pred_bbox_y2,classification_correct
1223650.jpg,청바지,7,하의,268.459,548.23,507.459,893.23,82455,0,no_detection,-1,0.0,0.0,0.0,0.0,0.0,False
1223650.jpg,패딩,15,아우터,288.431,211.486,507.431,565.486,77526,0,no_detection,-1,0.0,0.0,0.0,0.0,0.0,False
122387.jpg,니트웨어,3,상의,117.167,5.5,577.167,431.5,195960,2,니트웨어,3,0.9454758763313293,120.01838684082031,28.120803833007812,567.380615234375,424.677978515625,True
122387.jpg,청바지,7,하의,292.429,400.292,489.429,718.2919999999999,62646,2,니트웨어,3,0.9454758763313293,120.01838684082031,28.120803833007812,567.380615234375,424.677978515625,False
1223926.jpg,니트웨어,3,상의,294.423,1.50416,696.423,648.50416,260094,2,베스트,16,0.7296159267425537,279.565673828125,1.3114547729492188,693.8782348632812,588.2677001953125,False
1223926.jpg,짚업,18,아우터,273.452,0.505544,722.452,574.505544,257726,2,베스트,16,0.7296159267425537,279.565673828125,1.3114547729492188,693.8782348632812,588.2677001953125,False
1223989.jpg,셔츠,4,상의,252.481,-0.493067,519.481,495.506933,132432,1,베스트,16,0.7789512872695923,248.92550659179688,7.0743560791015625,598.2695922851562,731.28466796875,False
1223989.jpg,베스트,16,아우터,279.444,17.4819,593.444,727.4819,222940,1,베스트,16,0.7789512872695923,248.92550659179688,7.0743560791015625,598.2695922851562,731.28466796875,True
1224100.jpg,후드티,6,상의,244.5,21.5,586.5,386.5,124830,2,점퍼,14,0.5706846714019775,244.76681518554688,6.07940673828125,586.5614624023438,387.6054382324219,False
1224100.jpg,팬츠,8,하의,324.5,361.5,498.5,475.5,19836,2,점퍼,14,0.5706846714019775,244.76681518554688,6.07940673828125,586.5614624023438,387.6054382324219,False
1224341.jpg,티셔츠,2,상의,313.5,3.5,555.5,306.5,73326,1,팬츠,8,0.5210897922515869,326.3804626464844,257.4162292480469,517.7528076171875,681.2388916015625,False
1224341.jpg,스커트,9,하의,325.5,289.3,517.5,680.3,75072,1,팬츠,8,0.5210897922515869,326.3804626464844,257.4162292480469,517.7528076171875,681.2388916015625,False
1224426.jpg,티셔츠,2,상의,353.802,58.425,448.802,369.425,29545,2,가디건,17,0.734026312828064,237.15347290039062,8.58551025390625,574.5570068359375,406.665283203125,False
1224426.jpg,스커트,9,하의,317.852,350.019,480.852,669.019,51997,2,가디건,17,0.734026312828064,237.15347290039062,8.58551025390625,574.5570068359375,406.665283203125,False
1224426.jpg,재킷,13,아우터,239.961,11.4903,571.961,401.4903,129480,2,가디건,17,0.734026312828064,237.15347290039062,8.58551025390625,574.5570068359375,406.665283203125,False
122540.jpg,니트웨어,3,상의,31.5896,1.53781,756.5896,564.53781,408175,1,스커트,9,0.6304767727851868,253.6900634765625,531.8221435546875,576.240966796875,754.4124755859375,False
1226634.jpg,블라우스,1,상의,300.203,16.5,594.203,354.5,99372,2,팬츠,8,0.84841388463974,386.3029479980469,323.9671325683594,588.8300170898438,672.3858032226562,False
1226634.jpg,팬츠,8,하의,387.203,282.5,588.203,667.5,77385,2,팬츠,8,0.84841388463974,386.3029479980469,323.9671325683594,588.8300170898438,672.3858032226562,True
1227384.jpg,블라우스,1,상의,287.5,27.5,474.5,381.5,66198,2,팬츠,8,0.8436087965965271,298.7454833984375,317.06427001953125,473.6457824707031,713.817626953125,False
1227384.jpg,팬츠,8,하의,297.5,342.5,472.5,713.5,64925,2,팬츠,8,0.8436087965965271,298.7454833984375,317.06427001953125,473.6457824707031,713.817626953125,True
1228118.jpg,블라우스,1,상의,222.197,33.4597,534.197,368.4597,104520,2,스커트,9,0.881542444229126,275.2061462402344,222.59124755859375,524.2199096679688,629.777587890625,False
1228118.jpg,스커트,9,하의,279.118,228.189,518.1179999999999,689.189,110179,2,스커트,9,0.881542444229126,275.2061462402344,222.59124755859375,524.2199096679688,629.777587890625,True
1228800.jpg,탑,0,상의,364.375,109.5,405.375,255.5,5986,2,재킷,13,0.9159913063049316,277.6127624511719,30.14862060546875,543.0828247070312,405.501708984375,False
1228800.jpg,팬츠,8,하의,316.375,254.5,481.375,422.5,27720,2,재킷,13,0.9159913063049316,277.6127624511719,30.14862060546875,543.0828247070312,405.501708984375,False
1228800.jpg,재킷,13,아우터,277.375,37.5,537.375,415.5,98280,2,재킷,13,0.9159913063049316,277.6127624511719,30.14862060546875,543.0828247070312,405.501708984375,True
122961.jpg,블라우스,1,상의,230.7,96.5,623.7,541.5,174885,2,블라우스,1,0.8789162635803223,225.4293975830078,86.12289428710938,632.7618408203125,545.5632934570312,True
122961.jpg,팬츠,8,하의,256.7,517.5,604.7,732.5,74820,2,블라우스,1,0.8789162635803223,225.4293975830078,86.12289428710938,632.7618408203125,545.5632934570312,False
1230782.jpg,티셔츠,2,상의,189.5,30.5,297.5,264.5,25272,2,가디건,17,0.6956496834754944,158.9811248779297,9.108505249023438,408.3037109375,589.229248046875,False
1230782.jpg,팬츠,8,하의,192.5,235.5,353.5,661.5,68586,2,가디건,17,0.6956496834754944,158.9811248779297,9.108505249023438,408.3037109375,589.229248046875,False
1230782.jpg,점퍼,14,아우터,159.5,18.5,409.5,590.5,143000,2,가디건,17,0.6956496834754944,158.9811248779297,9.108505249023438,408.3037109375,589.229248046875,False
1230939.jpg,티셔츠,2,상의,269.132,56.4278,400.132,288.4278,30392,1,티셔츠,2,0.6554155349731445,263.7306213378906,50.05199432373047,410.0865173339844,292.486572265625,True
1230939.jpg,팬츠,8,하의,275.124,241.393,412.124,644.393,55211,1,티셔츠,2,0.6554155349731445,263.7306213378906,50.05199432373047,410.0865173339844,292.486572265625,False
1231245.jpg,티셔츠,2,상의,279.118,17.4819,521.1179999999999,209.4819,46464,2,점프수트,20,0.9305455088615417,306.2113342285156,11.003875732421875,674.4588623046875,670.6216430664062,False
1231245.jpg,점프수트,20,원피스,290.103,16.4833,669.1030000000001,665.4833,245971,2,점프수트,20,0.9305455088615417,306.2113342285156,11.003875732421875,674.4588623046875,670.6216430664062,True
1231558.jpg,니트웨어,3,상의,284.0,9.5,536.0,338.5,82908,2,팬츠,8,0.8935676217079163,315.8435974121094,224.48341369628906,495.23504638671875,704.169189453125,False
1231558.jpg,조거팬츠,11,하의,313.0,276.5,494.0,704.5,77468,2,팬츠,8,0.8935676217079163,315.8435974121094,224.48341369628906,495.23504638671875,704.169189453125,False
1231627.jpg,티셔츠,2,상의,302.0,6.5,516.0,222.5,46224,2,티셔츠,2,0.8311746120452881,302.3929443359375,20.909423828125,513.1156005859375,215.68240356445312,True
1231627.jpg,청바지,7,하의,331.0,194.5,512.0,688.5,89414,2,티셔츠,2,0.8311746120452881,302.3929443359375,20.909423828125,513.1156005859375,215.68240356445312,False
1231919.jpg,티셔츠,2,상의,358.0,47.5,579.0,450.5,89063,1,재킷,13,0.7377774715423584,0.0,29.034957885742188,726.4348754882812,779.6286010742188,False
1231919.jpg,점퍼,14,아우터,4.0,18.5,722.0,784.5,549988,1,재킷,13,0.7377774715423584,0.0,29.034957885742188,726.4348754882812,779.6286010742188,False
1231927.jpg,청바지,7,하의,319.0,295.5,482.0,697.5,65526,2,점퍼,14,0.7759969830513,283.5291748046875,38.39618682861328,551.2073974609375,486.5156555175781,False
1231927.jpg,점퍼,14,아우터,286.0,42.5,544.0,477.5,112230,2,점퍼,14,0.7759969830513,283.5291748046875,38.39618682861328,551.2073974609375,486.5156555175781,True
1232030.jpg,점퍼,14,아우터,150.0,0.5,465.0,636.5,200340,1,점퍼,14,0.6846584677696228,148.71853637695312,0.0,475.59930419921875,635.969482421875,True
1232086.jpg,셔츠,4,상의,329.0,0.5,543.0,358.5,76612,2,셔츠,4,0.9016924500465393,328.1221008300781,0.0,545.9927368164062,362.72894287109375,True
1232086.jpg,청바지,7,하의,358.0,305.5,536.0,665.5,64080,2,셔츠,4,0.9016924500465393,328.1221008300781,0.0,545.9927368164062,362.72894287109375,False
1232119.jpg,점퍼,14,아우터,227.0,52.5,458.0,549.5,114807,1,드레스,19,0.7527515292167664,226.776611328125,44.000205993652344,461.3212890625,553.439697265625,False
1232195.jpg,청바지,7,하의,224.0,375.5,427.0,672.5,60291,2,재킷,13,0.9017272591590881,165.1085662841797,39.96742248535156,411.3581848144531,394.2423095703125,False
1232195.jpg,짚업,18,아우터,163.0,42.5,407.0,389.5,84668,2,재킷,13,0.9017272591590881,165.1085662841797,39.96742248535156,411.3581848144531,394.2423095703125,False
1232300.jpg,드레스,19,원피스,264.5,29.5,548.5,592.5,159892,1,드레스,19,0.9482612013816833,267.31243896484375,30.072288513183594,554.383056640625,592.2523193359375,True
1232693.jpg,패딩,15,아우터,260.203,34.5,630.203,665.5,233470,1,패딩,15,0.8735112547874451,253.25177001953125,32.70133972167969,633.7555541992188,665.4468994140625,True
1232714.jpg,니트웨어,3,상의,374.203,1.5,467.203,223.5,20646,1,코트,12,0.9254949688911438,242.7648162841797,0.8234786987304688,542.4905395507812,541.7870483398438,False
1232714.jpg,청바지,7,하의,307.203,515.5,453.203,657.5,20732,1,코트,12,0.9254949688911438,242.7648162841797,0.8234786987304688,542.4905395507812,541.7870483398438,False
1232714.jpg,코트,12,아우터,243.203,0.5,540.203,538.5,159786,1,코트,12,0.9254949688911438,242.7648162841797,0.8234786987304688,542.4905395507812,541.7870483398438,True
1233058.jpg,코트,12,아우터,116.428,2.53719,572.428,634.53719,288192,1,재킷,13,0.6827466487884521,122.06434631347656,0.9247589111328125,577.266357421875,640.2005615234375,False
1235026.jpg,니트웨어,3,상의,280.167,23.5,478.167,343.5,63360,2,니트웨어,3,0.9234827756881714,285.325927734375,10.101966857910156,481.71258544921875,347.5765686035156,True
1235026.jpg,팬츠,8,하의,269.167,322.5,449.167,730.5,73440,2,니트웨어,3,0.9234827756881714,285.325927734375,10.101966857910156,481.71258544921875,347.5765686035156,False
1235197.jpg,니트웨어,3,상의,289.243,39.4936,459.243,278.4936,40630,2,스커트,9,0.8883783221244812,249.70526123046875,223.86231994628906,554.154296875,637.5180053710938,False
1235197.jpg,스커트,9,하의,249.279,224.436,548.279,637.436,123487,2,스커트,9,0.8883783221244812,249.70526123046875,223.86231994628906,554.154296875,637.5180053710938,True
1235215.jpg,블라우스,1,상의,363.175,37.4954,543.175,269.4954,41760,2,스커트,9,0.8484174609184265,334.01177978515625,205.91571044921875,584.8312377929688,623.5108032226562,False
1235215.jpg,스커트,9,하의,340.196,221.439,578.196,614.439,93534,2,스커트,9,0.8484174609184265,334.01177978515625,205.91571044921875,584.8312377929688,623.5108032226562,True
1235860.jpg,블라우스,1,상의,258.203,42.5,522.203,309.5,70488,2,스커트,9,0.8616419434547424,274.691650390625,275.0883483886719,523.1321411132812,643.2039794921875,False
1235860.jpg,스커트,9,하의,281.203,280.5,518.203,635.5,84135,2,스커트,9,0.8616419434547424,274.691650390625,275.0883483886719,523.1321411132812,643.2039794921875,True
1236673.jpg,티셔츠,2,상의,305.075,21.4694,602.075,244.4694,66231,2,청바지,7,0.892301082611084,364.9971923828125,217.3973846435547,599.0283813476562,690.122314453125,False
1236673.jpg,청바지,7,하의,357.003,213.203,596.0029999999999,686.203,113047,2,청바지,7,0.892301082611084,364.9971923828125,217.3973846435547,599.0283813476562,690.122314453125,True
1237339.jpg,티셔츠,2,상의,288.5,0.5,439.5,230.5,34730,1,점프수트,20,0.920862078666687,252.8795623779297,5.154266357421875,504.369873046875,713.343505859375,False
1237339.jpg,점프수트,20,원피스,250.5,-0.5,509.5,721.5,186998,1,점프수트,20,0.920862078666687,252.8795623779297,5.154266357421875,504.369873046875,713.343505859375,True
1237567.jpg,청바지,7,하의,265.878,438.878,392.878,706.8779999999999,34036,1,짚업,18,0.7318017482757568,182.35858154296875,1.5874481201171875,488.8097839355469,469.89111328125,False
1237567.jpg,짚업,18,아우터,175.039,1.45242,489.039,470.45242,147266,1,짚업,18,0.7318017482757568,182.35858154296875,1.5874481201171875,488.8097839355469,469.89111328125,True
1237837.jpg,탑,0,상의,289.203,72.5,579.203,491.5,121510,0,no_detection,-1,0.0,0.0,0.0,0.0,0.0,False
1237943.jpg,후드티,6,상의,241.821,26.7813,568.821,437.7813,134397,1,후드티,6,0.9349479079246521,243.45138549804688,25.287437438964844,566.1414184570312,435.24310302734375,True
1237955.jpg,후드티,6,상의,277.66,-1.92154,556.6600000000001,409.07846,114669,2,후드티,6,0.6442989706993103,287.3974609375,0.1300048828125,556.99462890625,408.63653564453125,True
1237955.jpg,팬츠,8,하의,332.408,375.5,521.408,701.5,61614,2,후드티,6,0.6442989706993103,287.3974609375,0.1300048828125,556.99462890625,408.63653564453125,False
1238014.jpg,탑,0,상의,330.587,13.4921,421.587,144.4921,11921,1,코트,12,0.9154182076454163,253.3605194091797,16.812820434570312,533.635009765625,591.753662109375,False
1238014.jpg,팬츠,8,하의,333.025,572.426,468.025,680.426,14580,1,코트,12,0.9154182076454163,253.3605194091797,16.812820434570312,533.635009765625,591.753662109375,False
1238014.jpg,코트,12,아우터,253.208,11.2708,527.208,594.2708,159742,1,코트,12,0.9154182076454163,253.3605194091797,16.812820434570312,533.635009765625,591.753662109375,True
1238033.jpg,후드티,6,상의,245.5,11.5,488.5,429.5,101574,1,후드티,6,0.8982927203178406,246.39808654785156,0.6586074829101562,493.13836669921875,398.8038330078125,True
1238122.jpg,탑,0,상의,305.5,-0.5,446.5,365.5,51606,1,스커트,9,0.6967349052429199,247.45162963867188,234.46578979492188,473.8304138183594,689.7348022460938,False
1238122.jpg,스커트,9,하의,251.5,240.5,467.5,684.5,95904,1,스커트,9,0.6967349052429199,247.45162963867188,234.46578979492188,473.8304138183594,689.7348022460938,True
1238256.jpg,후드티,6,상의,331.5,2.5,509.5,314.5,55536,1,스커트,9,0.8140791058540344,311.0682373046875,264.55450439453125,526.3636474609375,466.50091552734375,False
1238256.jpg,스커트,9,하의,315.5,287.5,522.5,469.5,37674,1,스커트,9,0.8140791058540344,311.0682373046875,264.55450439453125,526.3636474609375,466.50091552734375,True
1238488.jpg,티셔츠,2,상의,307.5,12.5,541.5,320.5,72072,2,팬츠,8,0.6879308223724365,285.1903991699219,315.662841796875,496.0413818359375,694.3010864257812,False
1238488.jpg,팬츠,8,하의,282.5,322.722,491.5,688.722,76494,2,팬츠,8,0.6879308223724365,285.1903991699219,315.662841796875,496.0413818359375,694.3010864257812,True
1238518.jpg,탑,0,상의,208.625,107.5,485.625,389.5,78114,2,조거팬츠,11,0.9124654531478882,294.4425964355469,341.49957275390625,550.490234375,728.6829223632812,False
1238518.jpg,조거팬츠,11,하의,293.625,350.5,552.625,729.5,98161,2,조거팬츠,11,0.9124654531478882,294.4425964355469,341.49957275390625,550.490234375,728.6829223632812,True
1238664.jpg,후드티,6,상의,254.167,11.5,561.167,461.5,138150,1,후드티,6,0.7488542795181274,253.31422424316406,4.944725036621094,560.2037353515625,458.53790283203125,True
1238673.jpg,후드티,6,상의,322.167,5.5,593.1669999999999,361.5,96476,2,후드티,6,0.9222954511642456,322.8992004394531,14.590682983398438,594.1093139648438,355.05145263671875,True
1238673.jpg,스커트,9,하의,326.167,326.5,576.1669999999999,771.5,111250,2,후드티,6,0.9222954511642456,322.8992004394531,14.590682983398438,594.1093139648438,355.05145263671875,False
1238790.jpg,팬츠,8,하의,165.167,318.5,422.16700000000003,737.5,107683,2,짚업,18,0.9657052159309387,206.92593383789062,31.369972229003906,483.3603210449219,383.4958190917969,False
1238790.jpg,짚업,18,아우터,206.167,27.5,481.16700000000003,383.5,97900,2,짚업,18,0.9657052159309387,206.92593383789062,31.369972229003906,483.3603210449219,383.4958190917969,True
1238820.jpg,후드티,6,상의,265.167,17.5,514.1669999999999,375.5,89142,2,후드티,6,0.9148454070091248,269.12396240234375,1.3388442993164062,515.0370483398438,373.9598388671875,True
1238820.jpg,팬츠,8,하의,310.167,293.5,562.1669999999999,746.5,114156,2,후드티,6,0.9148454070091248,269.12396240234375,1.3388442993164062,515.0370483398438,373.9598388671875,False
1238836.jpg,짚업,18,아우터,152.167,42.5,510.16700000000003,558.5,184728,2,후드티,6,0.8256237506866455,152.78656005859375,41.39244079589844,514.8428955078125,556.4381103515625,False
1238836.jpg,드레스,19,원피스,245.167,439.5,480.16700000000003,783.5,80840,2,후드티,6,0.8256237506866455,152.78656005859375,41.39244079589844,514.8428955078125,556.4381103515625,False
1239018.jpg,티셔츠,2,상의,272.203,595.5,459.203,767.5,32164,1,후드티,6,0.919857382774353,181.84735107421875,17.352676391601562,529.46240234375,629.5611572265625,False
1239018.jpg,짚업,18,아우터,185.203,14.5,520.203,625.5,204685,1,후드티,6,0.919857382774353,181.84735107421875,17.352676391601562,529.46240234375,629.5611572265625,False
1239307.jpg,티셔츠,2,상의,280.5,50.5,544.5,386.5,88704,2,조거팬츠,11,0.9101449251174927,271.1900634765625,289.9855041503906,518.672607421875,698.1839599609375,False
1239307.jpg,조거팬츠,11,하의,269.5,318.5,514.5,695.5,92365,2,조거팬츠,11,0.9101449251174927,271.1900634765625,289.9855041503906,518.672607421875,698.1839599609375,True
1239577.jpg,티셔츠,2,상의,351.5,19.5,604.5,243.5,56672,2,점프수트,20,0.9123932123184204,302.2440185546875,13.931808471679688,610.4752197265625,716.928466796875,False
1239577.jpg,점프수트,20,원피스,307.5,17.5,604.5,712.5,206415,2,점프수트,20,0.9123932123184204,302.2440185546875,13.931808471679688,610.4752197265625,716.928466796875,True
1239979.jpg,후드티,6,상의,361.791,6.49721,585.7909999999999,262.49721,57344,1,스커트,9,0.6282815337181091,367.4562072753906,176.9989013671875,586.7896728515625,613.9663696289062,False
1239979.jpg,스커트,9,하의,369.78,250.158,587.78,609.158,78262,1,스커트,9,0.6282815337181091,367.4562072753906,176.9989013671875,586.7896728515625,613.9663696289062,True
1240182.jpg,티셔츠,2,상의,128.116,23.4736,394.116,278.4736,67830,2,조거팬츠,11,0.9271902441978455,235.26344299316406,232.93426513671875,449.546875,719.341552734375,False
1240182.jpg,조거팬츠,11,하의,228.976,227.19,442.976,734.19,108498,2,조거팬츠,11,0.9271902441978455,235.26344299316406,232.93426513671875,449.546875,719.341552734375,True
1240245.jpg,티셔츠,2,상의,221.986,22.475,528.986,335.475,96091,2,조거팬츠,11,0.9095876216888428,270.60015869140625,265.9796142578125,449.7431945800781,689.822021484375,False
1240245.jpg,조거팬츠,11,하의,274.912,265.137,457.912,695.137,78690,2,조거팬츠,11,0.9095876216888428,270.60015869140625,265.9796142578125,449.7431945800781,689.822021484375,True
1241438.jpg,점프수트,20,원피스,402.5,45.5,563.5,727.5,109802,1,점프수트,20,0.8594066500663757,402.2210693359375,32.11296081542969,571.42138671875,734.0352783203125,True
1242173.jpg,티셔츠,2,상의,443.5,55.5,610.5,463.5,68136,1,가디건,17,0.826475977897644,242.5704803466797,49.81819152832031,764.5834350585938,777.0696411132812,False
1242173.jpg,가디건,17,아우터,244.5,25.5,765.5,777.5,391792,1,가디건,17,0.826475977897644,242.5704803466797,49.81819152832031,764.5834350585938,777.0696411132812,True
1242329.jpg,티셔츠,2,상의,486.5,63.5,657.5,483.5,71820,1,가디건,17,0.9343205094337463,382.01898193359375,35.48194885253906,663.8702392578125,780.264892578125,False
1242329.jpg,가디건,17,아우터,379.5,33.5,653.5,781.5,204952,1,가디건,17,0.9343205094337463,382.01898193359375,35.48194885253906,663.8702392578125,780.264892578125,True
1243152.jpg,니트웨어,3,상의,302.203,26.5,506.203,404.5,77112,2,팬츠,8,0.8670490980148315,297.2401123046875,288.827880859375,478.90869140625,715.107421875,False
1243152.jpg,팬츠,8,하의,301.203,391.5,467.203,715.5,53784,2,팬츠,8,0.8670490980148315,297.2401123046875,288.827880859375,478.90869140625,715.107421875,True
1245326.jpg,티셔츠,2,상의,245.5,226.564,564.5,610.564,122496,2,조거팬츠,11,0.9187089204788208,312.7164611816406,478.54449462890625,514.3198852539062,956.4393920898438,False
1245326.jpg,조거팬츠,11,하의,314.5,485.732,510.5,957.732,92512,2,조거팬츠,11,0.9187089204788208,312.7164611816406,478.54449462890625,514.3198852539062,956.4393920898438,True
1245555.jpg,청바지,7,하의,355.5,568.27,531.5,956.27,68288,3,짚업,18,0.8146002888679504,312.99761962890625,162.177734375,540.8756103515625,609.441162109375,False
1245555.jpg,짚업,18,아우터,311.5,168.465,534.5,613.465,99235,3,짚업,18,0.8146002888679504,312.99761962890625,162.177734375,540.8756103515625,609.441162109375,True
1245972.jpg,탑,0,상의,180.167,21.4862,562.167,423.4862,153564,2,조거팬츠,11,0.8682535886764526,255.73887634277344,359.735595703125,537.4166259765625,931.98974609375,False
1245972.jpg,조거팬츠,11,하의,257.5,363.939,531.5,937.9390000000001,157276,2,조거팬츠,11,0.8682535886764526,255.73887634277344,359.735595703125,537.4166259765625,931.98974609375,True
1246372.jpg,후드티,6,상의,8.5,-0.5,775.5,1061.5,814554,1,후드티,6,0.9217753410339355,9.996185302734375,0.0,792.5113525390625,977.197021484375,True
1246372.jpg,팬츠,8,하의,165.5,919.591,657.5,1060.591,69372,1,후드티,6,0.9217753410339355,9.996185302734375,0.0,792.5113525390625,977.197021484375,False
1246384.jpg,탑,0,상의,229.5,379.262,435.5,668.262,59534,3,스커트,9,0.8261157870292664,220.14907836914062,622.4688720703125,428.78411865234375,986.6115112304688,False
1246384.jpg,스커트,9,하의,191.5,619.779,437.5,996.779,92742,3,스커트,9,0.8261157870292664,220.14907836914062,622.4688720703125,428.78411865234375,986.6115112304688,True
1246384.jpg,코트,12,아우터,67.5,311.305,472.5,913.3050000000001,243810,3,스커트,9,0.8261157870292664,220.14907836914062,622.4688720703125,428.78411865234375,986.6115112304688,False
1246435.jpg,니트웨어,3,상의,301.5,89.4437,577.5,706.4437,170292,1,재킷,13,0.5387136936187744,34.2294807434082,18.512775421142578,781.1744384765625,938.726806640625,False
1246435.jpg,청바지,7,하의,131.5,676.743,661.5,1059.743,202990,1,재킷,13,0.5387136936187744,34.2294807434082,18.512775421142578,781.1744384765625,938.726806640625,False
1246435.jpg,재킷,13,아우터,20.5,14.4906,767.5,969.4906,713385,1,재킷,13,0.5387136936187744,34.2294807434082,18.512775421142578,781.1744384765625,938.726806640625,True
1246444.jpg,니트웨어,3,상의,249.167,38.4756,420.16700000000003,418.4756,64980,1,패딩,15,0.9399928450584412,152.9879150390625,0.0,554.224609375,741.8115844726562,False
1246444.jpg,팬츠,8,하의,276.167,322.298,465.167,908.298,110754,1,패딩,15,0.9399928450584412,152.9879150390625,0.0,554.224609375,741.8115844726562,False
1246444.jpg,패딩,15,아우터,102.167,-0.5,577.167,776.5,369075,1,패딩,15,0.9399928450584412,152.9879150390625,0.0,554.224609375,741.8115844726562,True
1246471.jpg,니트웨어,3,상의,361.167,42.4731,517.1669999999999,314.4731,42432,1,패딩,15,0.9382295608520508,213.9239501953125,19.079181671142578,612.1868896484375,724.0025634765625,False
1246471.jpg,팬츠,8,하의,285.167,281.324,548.1669999999999,909.3240000000001,165164,1,패딩,15,0.9382295608520508,213.9239501953125,19.079181671142578,612.1868896484375,724.0025634765625,False
1246471.jpg,패딩,15,아우터,190.167,18.4881,624.167,744.4881,315084,1,패딩,15,0.9382295608520508,213.9239501953125,19.079181671142578,612.1868896484375,724.0025634765625,True
1246564.jpg,니트웨어,3,상의,262.833,205.371,564.8330000000001,732.371,159154,1,재킷,13,0.7752825021743774,27.50040626525879,211.45913696289062,696.1677856445312,976.940185546875,False
1246564.jpg,청바지,7,하의,270.833,645.762,643.8330000000001,1060.762,154795,1,재킷,13,0.7752825021743774,27.50040626525879,211.45913696289062,696.1677856445312,976.940185546875,False
1246564.jpg,재킷,13,아우터,23.8333,198.376,724.8333,991.376,555893,1,재킷,13,0.7752825021743774,27.50040626525879,211.45913696289062,696.1677856445312,976.940185546875,True
1246610.jpg,팬츠,8,하의,150.5,832.312,590.5,1061.312,100760,1,재킷,13,0.6030314564704895,89.06473541259766,27.04264259338379,689.8907470703125,1040.7930908203125,False
1246610.jpg,코트,12,아우터,66.5,15.49,718.5,1043.49,670256,1,재킷,13,0.6030314564704895,89.06473541259766,27.04264259338379,689.8907470703125,1040.7930908203125,False
1246644.jpg,스커트,9,하의,125.5,738.038,575.5,1063.038,146250,1,코트,12,0.5697610378265381,72.8638687133789,3.6042275428771973,674.2569580078125,1061.54296875,False
1246644.jpg,재킷,13,아우터,53.5,2.49812,705.5,1038.49812,675472,1,코트,12,0.5697610378265381,72.8638687133789,3.6042275428771973,674.2569580078125,1061.54296875,False
1247014.jpg,니트웨어,3,상의,301.398,275.5,477.398,712.5,76912,1,코트,12,0.6248812079429626,38.38129425048828,259.89349365234375,701.5189208984375,1016.8328857421875,False
1247014.jpg,재킷,13,아우터,42.3984,249.5,706.3984,996.5,496008,1,코트,12,0.6248812079429626,38.38129425048828,259.89349365234375,701.5189208984375,1016.8328857421875,False
1247075.jpg,팬츠,8,하의,298.398,676.5,502.398,951.5,56100,1,코트,12,0.5904113054275513,220.46173095703125,7.2980241775512695,587.3731079101562,709.3524780273438,False
1247075.jpg,코트,12,아우터,212.398,13.5,585.398,716.5,262219,1,코트,12,0.5904113054275513,220.46173095703125,7.2980241775512695,587.3731079101562,709.3524780273438,True
1247115.jpg,패딩,15,아우터,97.3984,-0.5,754.3984,1023.5,672768,2,점퍼,14,0.6793774366378784,94.21650695800781,0.1207478791475296,756.5127563476562,1034.1358642578125,False
1247148.jpg,티셔츠,2,상의,273.531,67.5,407.531,339.5,36448,2,패딩,15,0.9335249662399292,137.42706298828125,49.146522521972656,557.0927734375,478.1653747558594,False
1247148.jpg,청바지,7,하의,191.531,329.5,485.531,1013.5,201096,2,패딩,15,0.9335249662399292,137.42706298828125,49.146522521972656,557.0927734375,478.1653747558594,False
1247148.jpg,패딩,15,아우터,141.531,49.5,547.531,493.5,180264,2,패딩,15,0.9335249662399292,137.42706298828125,49.146522521972656,557.0927734375,478.1653747558594,True
1247172.jpg,니트웨어,3,상의,367.531,1.5,503.531,523.5,70992,1,점퍼,14,0.7573985457420349,129.20913696289062,0.0,710.8823852539062,1064.2041015625,False
1247172.jpg,점퍼,14,아우터,131.531,3.5,701.531,1061.5,603060,1,점퍼,14,0.7573985457420349,129.20913696289062,0.0,710.8823852539062,1064.2041015625,True
1247490.jpg,탑,0,상의,295.531,307.5,409.531,641.5,38076,1,패딩,15,0.7901357412338257,133.18414306640625,263.18450927734375,667.5845947265625,896.5411376953125,False
1247490.jpg,점퍼,14,아우터,143.531,271.5,671.531,1019.5,394944,1,패딩,15,0.7901357412338257,133.18414306640625,263.18450927734375,667.5845947265625,896.5411376953125,False
1247970.jpg,점퍼,14,아우터,44.4645,74.4698,769.4645,942.4698,629300,1,점퍼,14,0.7937065362930298,43.32051467895508,72.43641662597656,784.1503295898438,950.4442138671875,True
1247977.jpg,짚업,18,아우터,200.369,265.293,540.369,774.293,173060,1,짚업,18,0.9491110444068909,202.48626708984375,268.53533935546875,545.8924560546875,776.3858642578125,True
1248107.jpg,니트웨어,3,상의,103.151,-0.49306,709.151,911.50694,552672,1,베스트,16,0.7146963477134705,116.81263732910156,46.74496841430664,694.4948120117188,889.8195190429688,False
1248107.jpg,패딩,15,아우터,123.123,37.4915,684.123,848.4915,454971,1,베스트,16,0.7146963477134705,116.81263732910156,46.74496841430664,694.4948120117188,889.8195190429688,False
1248263.jpg,팬츠,8,하의,293.886,818.729,483.886,929.729,21090,1,점퍼,14,0.8863764405250549,162.635498046875,0.040435791015625,618.3917846679688,843.5947875976562,False
1248263.jpg,점퍼,14,아우터,163.068,-0.49306,621.068,834.50694,382430,1,점퍼,14,0.8863764405250549,162.635498046875,0.040435791015625,618.3917846679688,843.5947875976562,True
